config_id,alpha,rmse_train_mean,mae_train_mean,r2_train_mean,bias_train_mean,rmse_mean,mae_mean,r2_mean,bias_mean,combo_score
5,0.07232633896483534,4157.7702310214945,2647.2274603305586,0.8176570497116924,7.128725997557528e-15,4183.285727153661,2653.566016764676,0.8153542070152876,-0.054982681595484806,3418.425871959169
29,0.05872786613189477,4157.770230228916,2647.2276677135187,0.8176570497812372,-1.7204682906237408e-14,4183.285945263678,2653.56640776535,0.8153541879827009,-0.054962710381547986,3418.426176514514
21,0.054789011795939396,4157.770230028782,2647.2277278182964,0.8176570497987983,1.2903296286275896e-13,4183.286008784486,2653.5665213099433,0.815354182439713,-0.054956875817563144,3418.4262650472147
6,0.029331662783900425,4157.770229060934,2647.228116671272,0.8176570498837223,-6.065299488238444e-13,4183.286423107313,2653.567258337819,0.8153541462840458,-0.054918618330444424,3418.426840722566
36,0.013667163564620059,4157.770228751898,2647.2283562786497,0.8176570499108389,-7.35411304352381e-13,4183.286681347723,2653.567714710279,0.8153541237481351,-0.054894598450165866,3418.427198029001
1,0.007316807143427192,4157.77022869024,2647.2284534889477,0.8176570499162489,-1.7535562358989265e-13,4183.286786764048,2653.5679003479745,0.8153541145485984,-0.0548847550947551,3418.4273435560112
24,0.006368249944718587,4157.770228684216,2647.2284680129997,0.8176570499167776,1.7372824737147175e-13,4183.286802546374,2653.5679281071034,0.8153541131712891,-0.054883279506248606,3418.4273653267387
27,0.003409285069746811,4157.770228670774,2647.228513326034,0.8176570499179571,4.908726248537227e-13,4183.286851839028,2653.5680147507055,0.8153541088695513,-0.054878667652348945,3418.4274332948667
19,0.0029673024081888696,4157.770228669462,2647.228520095275,0.8176570499180721,-1.0028501611994863e-12,4183.286859209804,2653.5680276993244,0.8153541082263068,-0.05487797762581614,3418.427443454564
14,0.002247805833548725,4157.770228667716,2647.2285311152627,0.8176570499182254,-2.2086355026190854e-14,4183.286871212971,2653.5680487818518,0.8153541071787946,-0.05487685369780504,3418.4274599974115
40,0.0019563983435170627,4157.770228667146,2647.228535578689,0.8176570499182754,2.2163022107409082e-13,4183.286876075994,2653.5680573219047,0.8153541067544,-0.054876398263131954,3418.4274666989495
34,0.0018251834943190425,4157.770228666914,2647.2285375885085,0.8176570499182958,-2.764255268879981e-13,4183.286878266006,2653.5680611675607,0.8153541065632782,-0.05487619314818648,3418.4274697167834
7,0.0012033778407775893,4157.770228666037,2647.2285471129644,0.8176570499183726,-5.021697530010455e-13,4183.28688864658,2653.5680793935544,0.8153541056573677,-0.05487522077994278,3418.4274840200674
20,0.0011226677735108135,4157.77022866595,2647.228548349264,0.8176570499183803,-7.632261699727535e-13,4183.286889994271,2653.568081759529,0.8153541055397548,-0.05487509452369643,3418.4274858769004
28,0.0010473708979594498,4157.770228665873,2647.2285495026526,0.8176570499183871,-5.492532250617083e-13,4183.286891251637,2653.5680839668703,0.8153541054300248,-0.054874976725924896,3418.4274876092536
11,0.0009771241535346503,4157.770228665808,2647.228550578689,0.8176570499183928,-2.47036984159562e-13,4183.286892424724,2653.5680860262114,0.8153541053276496,-0.054874866820838086,3418.427489225468
25,0.0009115888299750819,4157.7702286657495,2647.22855158256,0.8176570499183979,-3.2128365223679746e-13,4183.28689351918,2653.568087947472,0.8153541052321366,-0.054874764280461896,3418.427490733326
26,0.0006442363508721371,4157.770228665556,2647.2285556779198,0.8176570499184149,-2.743004606548144e-13,4183.2868979845025,2653.568095785682,0.8153541048424484,-0.05487434589664897,3418.4274968850923
17,0.0004880251583654434,4157.770228665473,2647.2285580708294,0.8176570499184221,-1.7606160376191229e-13,4183.286900593891,2653.5681003657546,0.8153541046147272,-0.05487410138861737,3418.427500479823
33,0.00045529350748669476,4157.7702286654585,2647.2285585722307,0.8176570499184235,-8.888724128296186e-13,4183.286901140681,2653.568101325466,0.815354104567009,-0.054874050151579645,3418.4275012330736
10,0.00022739657523579274,4157.770228665386,2647.228562063309,0.8176570499184297,-3.8694449398585066e-13,4183.286904948065,2653.5681080077984,0.8153541042347388,-0.054873693358794995,3418.4275064779317
3,8.026433522257174e-05,4157.770228665365,2647.2285643172086,0.8176570499184316,-1.4106556914116003e-12,4183.286907406436,2653.568112322214,0.8153541040201968,-0.05487346296913742,3418.4275098643247
32,3.489101213406774e-05,4157.770228665362,2647.2285650122813,0.8176570499184319,-4.7148458290069386e-14,4183.286908164606,2653.5681136527523,0.8153541039540313,-0.0548733919120723,3418.4275109086793
22,3.0367711180354606e-05,4157.770228665362,2647.2285650815734,0.8176570499184319,1.0071971694500127e-13,4183.28690824019,2653.5681137853953,0.8153541039474351,-0.05487338482818416,3418.427511012793
2,2.833096101839324e-05,4157.770228665362,2647.228565112774,0.8176570499184319,-6.519537591352561e-13,4183.286908274224,2653.568113845122,0.815354103944465,-0.054873381639231056,3418.4275110596727
31,1.867913599020781e-05,4157.770228665362,2647.2285652606306,0.8176570499184319,-5.361615737189343e-13,4183.286908435506,2653.568114128157,0.81535410393039,-0.05487336652366093,3418.4275112818314
