config_id,l1_ratio,alpha,rmse_train_mean,mae_train_mean,r2_train_mean,bias_train_mean,rmse_mean,mae_mean,r2_mean,bias_mean,combo_score
44,0.1,0.000701703828670383,4157.800318113761,2646.7138723895955,0.8176544104315155,-5.483981987941857e-13,4183.26393668937,2653.0068217060925,0.815356013854684,-0.05276830861482118,3418.1353791977313
40,0.1,0.0003455107294592218,4157.78206283618,2646.963219343773,0.8176560117132332,-4.832704000675729e-13,4183.248534840535,2653.2588695267987,0.8153574124980134,-0.054423471368295395,3418.253702183667
35,0.6,0.000701703828670383,4157.780743817173,2646.9873687050294,0.8176561274160458,-5.291590115345011e-13,4183.247919889267,2653.2838961695147,0.8153574705955071,-0.05460857489981308,3418.2659080293906
10,0.8,0.001,4157.777495595824,2647.0530261887297,0.8176564123541653,-6.448444343705015e-14,4183.247554118707,2653.3524623639305,0.815357513949413,-0.05517537085931412,3418.3000082413187
11,0.2,0.00024244620170823283,4157.777219390835,2647.058483118565,0.8176564365841084,-2.6774698494272895e-13,4183.247687098819,2653.3582842743754,0.8153575033892891,-0.055256212222848156,3418.3029856865974
39,0.5,0.0003455107294592218,4157.776438268129,2647.075970496426,0.817656505108238,5.44813334952059e-13,4183.248080070316,2653.376851868998,0.8153574719503525,-0.05542256537371326,3418.312465969657
30,0.2,0.00017012542798525892,4157.77510336478,2647.106720815382,0.8176566222167743,-6.185516665781907e-13,4183.249470407962,2653.409953111345,0.8153573555429154,-0.05574216450395664,3418.3297117596535
59,0.5,0.00017012542798525892,4157.773260395083,2647.1502601523,0.8176567839074502,-4.587291638189979e-13,4183.253748901337,2653.4589209955684,0.8153569887509389,-0.05617203222783296,3418.3563349484525
58,0.9,0.000701703828670383,4157.772731520284,2647.16294551381,0.8176568303103605,-5.107298280725627e-13,4183.255777271808,2653.473906097049,0.8153568134495467,-0.056231822936577025,3418.364841684429
47,0.2,8.376776400682924e-05,4157.772572614251,2647.1661546378514,0.8176568442524823,-3.592125549970219e-13,4183.256483997389,2653.477853341032,0.8153567523656458,-0.05629665539376827,3418.3671686692105
5,0.30000000000000004,8.376776400682924e-05,4157.7722461997855,2647.173593284908,0.8176568728923121,5.412370154154729e-13,4183.258103522648,2653.4869879136595,0.8153566120744711,-0.05633336938496036,3418.3725457181536
49,0.1,5.878016072274912e-05,4157.772017575773,2647.17874706963,0.8176568929521464,1.1347627590887276e-12,4183.259392332866,2653.4934458680045,0.8153565003165073,-0.0563498376043734,3418.376419100435
54,0.7000000000000001,0.00017012542798525892,4157.771949564113,2647.1803457817487,0.8176568989196887,-8.607305410981706e-13,4183.259806614612,2653.4954625710475,0.8153564643545195,-0.05634265038547692,3418.37763459283
8,0.4,8.376776400682924e-05,4157.771913473414,2647.1811049536445,0.817656902086327,-1.636302529739715e-13,4183.260028846456,2653.496440559772,0.8153564450837095,-0.05635055333789385,3418.3782347031142
36,0.4,4.124626382901348e-05,4157.7708915985095,2647.204423978093,0.8176569917497062,3.8674473748353023e-13,4183.268845367594,2653.528158613628,0.8153556787280327,-0.05616473422965651,3418.398501990611
42,0.4,2.8942661247167517e-05,4157.770625424644,2647.2112512210397,0.8176570151055798,-3.637620697666848e-13,4183.272690015034,2653.5384645632694,0.8153553441322838,-0.055984685053803496,3418.4055772891516
