config,val_rmse_mean,train_rmse_mean,val_mae_mean,train_mae_mean,val_r2_mean,train_r2_mean,val_bias_mean,train_bias_mean,avg_selected_features,avg_total_features,min_samples_leaf,max_leaf_nodes,max_iter,max_depth,learning_rate,l2_regularization,max_bins,random_state
R1_iter600_lr0.128_l20.61_leaf127,2167.497355213341,1737.3926140810174,1265.643814317133,1042.6804876132403,0.9502634424595515,0.9681230592105557,101.51066804527132,84.7687672295614,19.0,25.0,40,127,600,25.0,0.12789473684210526,0.6052631578947368,255,42
R23_iter800_lr0.117_l20.50_leaf31,2168.4246404995547,1865.89222158962,1286.6109517033042,1144.0928845289613,0.9502624949289551,0.9632513518407788,108.31705470831699,97.0570425451467,19.0,25.0,20,31,800,,0.11684210526315789,0.5,255,42
R6_iter1000_lr0.121_l22.39_leaf127,2169.8594992918333,1730.803406455559,1265.4995623109949,1047.0723014319763,0.9501670349519697,0.968358713342662,106.31476220213932,86.9638551843813,19.0,25.0,20,127,1000,25.0,0.12052631578947368,2.394736842105263,255,42
R22_iter800_lr0.124_l21.66_leaf127,2171.226342713612,1794.179692427589,1276.8868213995431,1084.6788035085356,0.9500810106012844,0.965989646359809,103.4158230249204,87.88365054229531,19.0,25.0,40,127,800,15.0,0.12421052631578947,1.6578947368421053,255,42
R31_iter1500_lr0.098_l21.76_leaf31,2171.7927857221166,1873.1355213376578,1283.3235096038018,1141.7400356763228,0.9500924155134898,0.9629799493867889,108.36342853561001,96.24177479807562,19.0,25.0,30,31,1500,,0.09842105263157895,1.763157894736842,255,42
R13_iter1000_lr0.128_l22.39_leaf127,2172.375174647107,1760.513421344011,1268.2061725738852,1056.1593636114994,0.9500405505074822,0.9672829461735281,102.87857742109236,85.70409591284847,19.0,25.0,40,127,1000,25.0,0.12789473684210526,2.394736842105263,255,42
R32_iter1000_lr0.143_l22.08_leaf63,2172.9580929877125,1771.1161654500452,1273.1295276359451,1076.9207708286608,0.9500556442861812,0.9668523739019803,101.23171371972114,87.91633540646501,19.0,25.0,30,63,1000,20.0,0.14263157894736841,2.0789473684210527,255,42
R27_iter1500_lr0.091_l20.61_leaf63,2173.1007006102236,1827.3332847577121,1277.5022060831056,1108.1602413692776,0.9500169944779178,0.9647227632467437,107.04372559781484,92.98902366474425,19.0,25.0,30,63,1500,,0.09105263157894737,0.6052631578947368,255,42
R21_iter800_lr0.139_l22.50_leaf63,2173.732616137623,1797.3417985887054,1275.1625597390807,1090.9631208700143,0.9499887561047289,0.9658907204956553,100.74685027869276,88.19286461347295,19.0,25.0,40,63,800,15.0,0.13894736842105262,2.5,255,42
R12_iter1500_lr0.095_l21.34_leaf63,2174.6918069539715,1815.150756509975,1273.3362406770584,1099.8649268340894,0.9499464277281535,0.9651869655315385,108.40822376880081,91.27849657796523,19.0,25.0,40,63,1500,20.0,0.09473684210526316,1.3421052631578947,255,42
R14_iter1500_lr0.084_l20.82_leaf31,2174.7807956302468,1882.8702194088692,1291.660461378408,1152.7757674756294,0.9500026912182451,0.9625792964792825,110.5398305585386,98.80728957659446,19.0,25.0,20,31,1500,,0.08368421052631579,0.8157894736842105,255,42
R10_iter1000_lr0.106_l21.55_leaf63,2177.823408066903,1809.2145595640077,1273.705000884972,1097.1292295776766,0.9498217369548103,0.9654439071266017,104.1813679363931,90.98990121334865,19.0,25.0,30,63,1000,25.0,0.10578947368421052,1.5526315789473684,255,42
R15_iter600_lr0.124_l22.50_leaf63,2183.740390839295,1830.5617482691246,1280.0265902053095,1109.2809459748353,0.9495297829010562,0.9646166134966374,107.0876638465796,91.6584591082868,19.0,25.0,40,63,600,20.0,0.12421052631578947,2.5,255,42
R8_iter1000_lr0.121_l21.66_leaf63,2185.2541746030956,1844.072822309196,1284.790532217421,1123.9475660062317,0.9494886940271601,0.9640699683887484,103.0273902565922,92.46736445449186,19.0,25.0,30,63,1000,10.0,0.12052631578947368,1.6578947368421053,255,42
R4_iter1000_lr0.087_l21.76_leaf31,2189.382890506383,1908.1150715561387,1296.8024243743316,1166.860902628233,0.949270324574186,0.9615360140784093,114.12810428273697,101.00005334249809,19.0,25.0,20,31,1000,,0.08736842105263158,1.763157894736842,255,42
R19_iter600_lr0.113_l21.24_leaf31,2191.7935387900716,1927.6195699353048,1299.5262807488543,1174.4603835539097,0.9491897612931589,0.9607673803077289,109.28898692967945,100.49559300620751,19.0,25.0,30,31,600,15.0,0.1131578947368421,1.236842105263158,255,42
R2_iter600_lr0.102_l22.29_leaf31,2192.5711811105593,1916.4307152327196,1298.8407448161988,1175.0764991023584,0.9491452441706745,0.9612434467533972,112.30312607343743,100.99637192981348,19.0,25.0,20,31,600,25.0,0.10210526315789473,2.289473684210526,255,42
R18_iter800_lr0.121_l21.03_leaf63,2198.938416249466,1887.9550768324902,1295.9929918596636,1146.4031548667772,0.9488201144366952,0.9623716594781693,105.78164111733031,94.39468294959855,19.0,25.0,40,63,800,10.0,0.12052631578947368,1.026315789473684,255,42
R33_iter600_lr0.143_l20.61_leaf31,2199.5599848271486,1914.0289308561282,1301.3547655791403,1167.9409135975593,0.9487903337072446,0.9613187848564588,109.65204984950101,98.4692303364709,19.0,25.0,30,31,600,25.0,0.14263157894736841,0.6052631578947368,255,42
R17_iter1500_lr0.109_l22.18_leaf31,2199.7721837133786,1935.493484315994,1302.5975239943957,1179.6710240049053,0.9488379395132216,0.9604450469099666,108.98345716096924,100.98620884351777,19.0,25.0,30,31,1500,,0.1094736842105263,2.1842105263157894,255,42
R24_iter600_lr0.087_l20.61_leaf31,2202.2987232644673,1951.374118468378,1309.1685750879683,1195.6491469042116,0.9487171559058216,0.9598242179766614,114.35430646177277,103.54772879870353,19.0,25.0,20,31,600,10.0,0.08736842105263158,0.6052631578947368,255,42
R25_iter1000_lr0.102_l22.29_leaf31,2208.8243730902764,1936.3233761798588,1299.9036860334252,1174.5804156069635,0.9483682392249015,0.960423458839774,112.37908296646509,99.64974175833869,19.0,25.0,40,31,1000,20.0,0.10210526315789473,2.289473684210526,255,42
R0_iter600_lr0.106_l21.24_leaf31,2214.8618798498037,1952.8278087306937,1305.68453950402,1185.1480898623188,0.948125124071477,0.9597559580376289,111.6656752413898,100.90875493816472,19.0,25.0,40,31,600,15.0,0.10578947368421052,1.236842105263158,255,42
R16_iter600_lr0.109_l21.55_leaf31,2224.445814243795,1973.8925217415167,1312.5003077406873,1197.9452630322294,0.947631592239498,0.9588708186742068,111.80880081775453,102.867710925501,19.0,25.0,40,31,600,25.0,0.1094736842105263,1.5526315789473684,255,42
R20_iter600_lr0.087_l22.29_leaf31,2240.3011147635043,2002.4081372934031,1320.0683915071154,1213.3853178117415,0.9468902825115288,0.9577025221346862,116.50027823153826,105.74816095576196,19.0,25.0,40,31,600,20.0,0.08736842105263158,2.289473684210526,255,42
