2025-12-15 08:39:41,356 - - 10 iterations | 8-fold | FS_KEEP_RATIO=0.6
2025-12-15 08:41:03,082 - R0_iter600_lr0.106_l21.24_leaf31 | VAL_RMSE=2227.923240 | VAL_MAE=1315.266041 | VAL_R2=0.947491 | VAL_BIAS=110.746762 | TRAIN_RMSE=1980.712674 | TRAIN_MAE=1203.823459 | SelAvg=15.000 | Params={'min_samples_leaf': 40, 'max_leaf_nodes': 31, 'max_iter': 600, 'max_depth': 15, 'learning_rate': np.float64(0.10578947368421052), 'l2_regularization': np.float64(1.236842105263158), 'max_bins': 255, 'random_state': 42}
2025-12-15 08:42:41,523 - R1_iter600_lr0.128_l20.61_leaf127 | VAL_RMSE=2170.905088 | VAL_MAE=1270.313144 | VAL_R2=0.950131 | VAL_BIAS=101.957733 | TRAIN_RMSE=1756.336220 | TRAIN_MAE=1055.350786 | SelAvg=15.000 | Params={'min_samples_leaf': 40, 'max_leaf_nodes': 127, 'max_iter': 600, 'max_depth': 25, 'learning_rate': np.float64(0.12789473684210526), 'l2_regularization': np.float64(0.6052631578947368), 'max_bins': 255, 'random_state': 42}
2025-12-15 08:44:04,534 - R2_iter600_lr0.102_l22.29_leaf31 | VAL_RMSE=2194.675169 | VAL_MAE=1304.753021 | VAL_R2=0.949073 | VAL_BIAS=113.243934 | TRAIN_RMSE=1929.810447 | TRAIN_MAE=1182.153048 | SelAvg=15.000 | Params={'min_samples_leaf': 20, 'max_leaf_nodes': 31, 'max_iter': 600, 'max_depth': 25, 'learning_rate': np.float64(0.10210526315789473), 'l2_regularization': np.float64(2.289473684210526), 'max_bins': 255, 'random_state': 42}
2025-12-15 08:45:36,001 - R3_iter1000_lr0.098_l21.87_leaf127 | VAL_RMSE=2169.076284 | VAL_MAE=1264.628694 | VAL_R2=0.950203 | VAL_BIAS=101.260573 | TRAIN_RMSE=1734.007961 | TRAIN_MAE=1042.265239 | SelAvg=15.000 | Params={'min_samples_leaf': 30, 'max_leaf_nodes': 127, 'max_iter': 1000, 'max_depth': None, 'learning_rate': np.float64(0.09842105263157895), 'l2_regularization': np.float64(1.8684210526315788), 'max_bins': 255, 'random_state': 42}
2025-12-15 08:47:03,795 - R4_iter1000_lr0.087_l21.76_leaf31 | VAL_RMSE=2185.152451 | VAL_MAE=1288.360921 | VAL_R2=0.949493 | VAL_BIAS=110.910708 | TRAIN_RMSE=1875.729615 | TRAIN_MAE=1149.206323 | SelAvg=15.000 | Params={'min_samples_leaf': 20, 'max_leaf_nodes': 31, 'max_iter': 1000, 'max_depth': None, 'learning_rate': np.float64(0.08736842105263158), 'l2_regularization': np.float64(1.763157894736842), 'max_bins': 255, 'random_state': 42}
2025-12-15 08:48:28,461 - R5_iter1000_lr0.132_l22.29_leaf127 | VAL_RMSE=2172.315149 | VAL_MAE=1267.338090 | VAL_R2=0.950072 | VAL_BIAS=104.741773 | TRAIN_RMSE=1749.802818 | TRAIN_MAE=1051.739828 | SelAvg=15.000 | Params={'min_samples_leaf': 30, 'max_leaf_nodes': 127, 'max_iter': 1000, 'max_depth': None, 'learning_rate': np.float64(0.13157894736842105), 'l2_regularization': np.float64(2.289473684210526), 'max_bins': 255, 'random_state': 42}
2025-12-15 08:49:53,177 - R6_iter1000_lr0.121_l22.39_leaf127 | VAL_RMSE=2179.542596 | VAL_MAE=1271.264757 | VAL_R2=0.949680 | VAL_BIAS=105.861808 | TRAIN_RMSE=1743.439465 | TRAIN_MAE=1054.683000 | SelAvg=15.000 | Params={'min_samples_leaf': 20, 'max_leaf_nodes': 127, 'max_iter': 1000, 'max_depth': 25, 'learning_rate': np.float64(0.12052631578947368), 'l2_regularization': np.float64(2.394736842105263), 'max_bins': 255, 'random_state': 42}
2025-12-15 08:51:27,264 - R7_iter800_lr0.087_l21.24_leaf127 | VAL_RMSE=2155.483057 | VAL_MAE=1258.612911 | VAL_R2=0.950769 | VAL_BIAS=100.626731 | TRAIN_RMSE=1682.197258 | TRAIN_MAE=1021.116855 | SelAvg=15.000 | Params={'min_samples_leaf': 20, 'max_leaf_nodes': 127, 'max_iter': 800, 'max_depth': 15, 'learning_rate': np.float64(0.08736842105263158), 'l2_regularization': np.float64(1.236842105263158), 'max_bins': 255, 'random_state': 42}
2025-12-15 08:52:51,811 - R8_iter1000_lr0.121_l21.66_leaf63 | VAL_RMSE=2196.024931 | VAL_MAE=1292.059504 | VAL_R2=0.948972 | VAL_BIAS=105.516419 | TRAIN_RMSE=1856.725858 | TRAIN_MAE=1130.310639 | SelAvg=15.000 | Params={'min_samples_leaf': 30, 'max_leaf_nodes': 63, 'max_iter': 1000, 'max_depth': 10, 'learning_rate': np.float64(0.12052631578947368), 'l2_regularization': np.float64(1.6578947368421053), 'max_bins': 255, 'random_state': 42}
2025-12-15 08:54:23,365 - R9_iter600_lr0.098_l22.29_leaf127 | VAL_RMSE=2174.526265 | VAL_MAE=1267.838812 | VAL_R2=0.949954 | VAL_BIAS=103.402364 | TRAIN_RMSE=1763.902006 | TRAIN_MAE=1058.549171 | SelAvg=15.000 | Params={'min_samples_leaf': 40, 'max_leaf_nodes': 127, 'max_iter': 600, 'max_depth': 25, 'learning_rate': np.float64(0.09842105263157895), 'l2_regularization': np.float64(2.289473684210526), 'max_bins': 255, 'random_state': 42}
