config_id,alpha,rmse_train_mean,mae_train_mean,r2_train_mean,bias_train_mean,rmse_mean,mae_mean,r2_mean,bias_mean,combo_score
15,4.0554607358408274,4157.945349837612,2647.2704617060353,0.8176416836660667,2.0393076142771503e-13,4183.365035974485,2653.5755146331358,0.8153471650366894,-0.0517608914034664,3418.4702753038105
12,3.072112998861753,4157.944761642597,2647.283560331726,0.817641735278029,-7.944470105017859e-13,4183.368561301081,2653.5920809498853,0.815346859248018,-0.05177377520563997,3418.480321125483
16,2.1711179456945007,4157.944213156939,2647.2958027960576,0.8176417834065616,-5.825540765791013e-13,4183.373021124706,2653.6085063028213,0.8153464716901345,-0.0516858765461885,3418.4907637137635
9,1.762914118095948,4157.943968780617,2647.301443674561,0.8176418048503309,-9.368093784998763e-13,4183.375606131302,2653.616503953787,0.8153462468056614,-0.05159194398443745,3418.496055042545
8,1.3354515629298973,4157.94372430656,2647.3074319125335,0.8176418263027894,-3.500139850673621e-13,4183.378834244806,2653.625378122228,0.8153459657838453,-0.051437467105616363,3418.502106183517
13,0.9437878277775371,4157.943521313634,2647.3130332215155,0.8176418441153721,-6.951478059756453e-14,4183.3823982160875,2653.634076118823,0.8153456553275441,-0.05122525214358831,3418.5082371674553
4,0.5805225516094895,4157.943365892839,2647.318320938287,0.817641857753544,-6.016707104775025e-13,4183.3863832545085,2653.6427631223987,0.815345307995232,-0.05094335583744947,3418.5145731884536
18,0.38274944785163073,4157.943302215902,2647.321239668437,0.8176418633412001,1.508959690639859e-14,4183.388900348899,2653.6478011406143,0.8153450885175598,-0.050744019730707635,3418.518350744757
23,0.28994228538828754,4157.943279232299,2647.3226204136795,0.8176418653580135,-8.149245740989592e-13,4183.390181660052,2653.650252566637,0.8153449767700922,-0.0506368097806309,3418.520217113344
30,0.09547716114208056,4157.943249100056,2647.325540173587,0.8176418680021207,-2.4612293836765707e-14,4183.393104070589,2653.6555931258154,0.8153447218422194,-0.05037892206761363,3418.5243485982023
5,0.07232633896483534,4157.943247397692,2647.325890643864,0.8176418681515033,-5.852687513982117e-13,4183.393475410606,2653.6562488164122,0.8153446894443462,-0.05034489271283338,3418.524862113509
29,0.05872786613189477,4157.943246606268,2647.3260967579754,0.8176418682209508,-1.093531712460011e-12,4183.393696017179,2653.656636055827,0.8153446701968163,-0.05032454732225666,3418.525166036503
21,0.054789011795939396,4157.943246406425,2647.326156495038,0.8176418682384872,-5.691701738982803e-13,4183.393760264734,2653.656748514179,0.8153446645912591,-0.050318604142329804,3418.5252543894567
6,0.029331662783900425,4157.943245439974,2647.3265429719113,0.8176418683232932,-1.469396354118249e-13,4183.394179324192,2653.6574785568287,0.8153446280277965,-0.05027964211961056,3418.52582894051
1,0.007316807143427192,4157.9432450698105,2647.3268777404032,0.8176418683557751,-7.907451811609013e-14,4183.39454713309,2653.6581144225593,0.8153445959348804,-0.05024516606424978,3418.5263307778246
24,0.006368249944718587,4157.943245063796,2647.3268921761,0.8176418683563029,-1.3132972629912078e-13,4183.394563095505,2653.6581419161357,0.815344594542067,-0.05024366399711955,3418.5263525058203
27,0.003409285069746811,4157.943245050372,2647.3269372134837,0.8176418683574809,7.697453538786438e-13,4183.3946129505675,2653.658227731912,0.8153445901919107,-0.05023896950329565,3418.52642034124
19,0.0029673024081888696,4157.943245049062,2647.3269439415467,0.8176418683575958,-9.122560390490174e-13,4183.394620405434,2653.6582405569497,0.8153445895414269,-0.0502382671280559,3418.5264304811917
14,0.002247805833548725,4157.943245047318,2647.326954894498,0.8176418683577489,-7.650661768554397e-13,4183.394632545535,2653.6582614383406,0.8153445884821259,-0.05023712309519279,3418.526446991938
7,0.0012033778407775893,4157.9432450456425,2647.3269707948843,0.8176418683578959,-1.4403005296565114e-12,4183.394650178021,2653.658291758158,0.8153445869435774,-0.05023546098565568,3418.5264709680896
20,0.0011226677735108135,4157.943245045555,2647.326972023664,0.8176418683579035,4.683009805630854e-13,4183.394651541086,2653.6582941015813,0.8153445868246412,-0.05023533247107448,3418.5264728213338
28,0.0010473708979594498,4157.943245045479,2647.3269731700366,0.8176418683579103,2.0778583381949226e-13,4183.394652812794,2653.658296287884,0.8153445867136762,-0.05023521256887964,3418.526474550339
11,0.0009771241535346503,4157.943245045412,2647.326974239527,0.8176418683579161,-3.608163007667246e-13,4183.394653999263,2653.6582983275975,0.8153445866101491,-0.05023510070087145,3418.5264761634303
25,0.0009115888299750819,4157.943245045355,2647.326975237292,0.817641868357921,-2.599844473170958e-14,4183.394655106204,2653.658300230549,0.8153445865135611,-0.05023499632806594,3418.526477668376
26,0.0006442363508721371,4157.94324504516,2647.3269793077393,0.8176418683579381,8.971317668632283e-14,4183.394659622461,2653.6583079940656,0.8153445861194879,-0.050234570469956275,3418.5264838082635
17,0.0004880251583654434,4157.943245045079,2647.326981686094,0.8176418683579454,1.1710437753971588e-13,4183.394662261616,2653.6583125304996,0.8153445858892043,-0.050234321594488485,3418.5264873960577
10,0.00022739657523579274,4157.943245044992,2647.3269856542856,0.8176418683579529,4.795318310309552e-13,4183.394666665457,2653.65832009974,0.8153445855049398,-0.0502339062771604,3418.526493382599
3,8.026433522257174e-05,4157.943245044971,2647.326987894475,0.8176418683579547,-3.3534659240598997e-13,4183.39466915187,2653.658324373059,0.8153445852879837,-0.05023367177332627,3418.5264967624644
22,3.0367711180354606e-05,4157.9432450449685,2647.3269886541907,0.817641868357955,-5.813230634620606e-13,4183.394669995134,2653.6583258223036,0.8153445852144032,-0.05023359223897472,3418.5264979087187
2,2.833096101839324e-05,4157.9432450449685,2647.326988685202,0.817641868357955,-1.806447445978441e-13,4183.394670029556,2653.6583258814617,0.8153445852113996,-0.05023358899194541,3418.526497955509
