2025-12-15 02:34:59,634 - - 35 iterations | 8-fold | FS_KEEP_RATIO=0.75
2025-12-15 02:36:22,180 - R0_iter600_lr0.106_l21.24_leaf31 | VAL_RMSE=2214.861880 | VAL_MAE=1305.684540 | VAL_R2=0.948125 | VAL_BIAS=111.665675 | TRAIN_RMSE=1952.827809 | TRAIN_MAE=1185.148090 | SelAvg=19.000 | Params={'min_samples_leaf': 40, 'max_leaf_nodes': 31, 'max_iter': 600, 'max_depth': 15, 'learning_rate': np.float64(0.10578947368421052), 'l2_regularization': np.float64(1.236842105263158), 'max_bins': 255, 'random_state': 42}
2025-12-15 02:38:14,476 - R1_iter600_lr0.128_l20.61_leaf127 | VAL_RMSE=2167.497355 | VAL_MAE=1265.643814 | VAL_R2=0.950263 | VAL_BIAS=101.510668 | TRAIN_RMSE=1737.392614 | TRAIN_MAE=1042.680488 | SelAvg=19.000 | Params={'min_samples_leaf': 40, 'max_leaf_nodes': 127, 'max_iter': 600, 'max_depth': 25, 'learning_rate': np.float64(0.12789473684210526), 'l2_regularization': np.float64(0.6052631578947368), 'max_bins': 255, 'random_state': 42}
2025-12-15 02:39:49,491 - R2_iter600_lr0.102_l22.29_leaf31 | VAL_RMSE=2192.571181 | VAL_MAE=1298.840745 | VAL_R2=0.949145 | VAL_BIAS=112.303126 | TRAIN_RMSE=1916.430715 | TRAIN_MAE=1175.076499 | SelAvg=19.000 | Params={'min_samples_leaf': 20, 'max_leaf_nodes': 31, 'max_iter': 600, 'max_depth': 25, 'learning_rate': np.float64(0.10210526315789473), 'l2_regularization': np.float64(2.289473684210526), 'max_bins': 255, 'random_state': 42}
2025-12-15 02:41:45,344 - R3_iter1000_lr0.098_l21.87_leaf127 | VAL_RMSE=2155.302076 | VAL_MAE=1258.368941 | VAL_R2=0.950825 | VAL_BIAS=101.710832 | TRAIN_RMSE=1713.110531 | TRAIN_MAE=1031.940747 | SelAvg=19.000 | Params={'min_samples_leaf': 30, 'max_leaf_nodes': 127, 'max_iter': 1000, 'max_depth': None, 'learning_rate': np.float64(0.09842105263157895), 'l2_regularization': np.float64(1.8684210526315788), 'max_bins': 255, 'random_state': 42}
2025-12-15 02:43:25,323 - R4_iter1000_lr0.087_l21.76_leaf31 | VAL_RMSE=2189.382891 | VAL_MAE=1296.802424 | VAL_R2=0.949270 | VAL_BIAS=114.128104 | TRAIN_RMSE=1908.115072 | TRAIN_MAE=1166.860903 | SelAvg=19.000 | Params={'min_samples_leaf': 20, 'max_leaf_nodes': 31, 'max_iter': 1000, 'max_depth': None, 'learning_rate': np.float64(0.08736842105263158), 'l2_regularization': np.float64(1.763157894736842), 'max_bins': 255, 'random_state': 42}
2025-12-15 02:45:13,434 - R5_iter1000_lr0.132_l22.29_leaf127 | VAL_RMSE=2152.448744 | VAL_MAE=1257.692085 | VAL_R2=0.950974 | VAL_BIAS=102.213215 | TRAIN_RMSE=1683.720004 | TRAIN_MAE=1014.100121 | SelAvg=19.000 | Params={'min_samples_leaf': 30, 'max_leaf_nodes': 127, 'max_iter': 1000, 'max_depth': None, 'learning_rate': np.float64(0.13157894736842105), 'l2_regularization': np.float64(2.289473684210526), 'max_bins': 255, 'random_state': 42}
2025-12-15 02:46:55,455 - R6_iter1000_lr0.121_l22.39_leaf127 | VAL_RMSE=2169.859499 | VAL_MAE=1265.499562 | VAL_R2=0.950167 | VAL_BIAS=106.314762 | TRAIN_RMSE=1730.803406 | TRAIN_MAE=1047.072301 | SelAvg=19.000 | Params={'min_samples_leaf': 20, 'max_leaf_nodes': 127, 'max_iter': 1000, 'max_depth': 25, 'learning_rate': np.float64(0.12052631578947368), 'l2_regularization': np.float64(2.394736842105263), 'max_bins': 255, 'random_state': 42}
2025-12-15 02:48:52,769 - R7_iter800_lr0.087_l21.24_leaf127 | VAL_RMSE=2155.562235 | VAL_MAE=1260.311229 | VAL_R2=0.950813 | VAL_BIAS=103.419612 | TRAIN_RMSE=1699.590247 | TRAIN_MAE=1032.334957 | SelAvg=19.000 | Params={'min_samples_leaf': 20, 'max_leaf_nodes': 127, 'max_iter': 800, 'max_depth': 15, 'learning_rate': np.float64(0.08736842105263158), 'l2_regularization': np.float64(1.236842105263158), 'max_bins': 255, 'random_state': 42}
2025-12-15 02:50:27,926 - R8_iter1000_lr0.121_l21.66_leaf63 | VAL_RMSE=2185.254175 | VAL_MAE=1284.790532 | VAL_R2=0.949489 | VAL_BIAS=103.027390 | TRAIN_RMSE=1844.072822 | TRAIN_MAE=1123.947566 | SelAvg=19.000 | Params={'min_samples_leaf': 30, 'max_leaf_nodes': 63, 'max_iter': 1000, 'max_depth': 10, 'learning_rate': np.float64(0.12052631578947368), 'l2_regularization': np.float64(1.6578947368421053), 'max_bins': 255, 'random_state': 42}
2025-12-15 02:52:22,475 - R9_iter600_lr0.098_l22.29_leaf127 | VAL_RMSE=2163.328973 | VAL_MAE=1265.655703 | VAL_R2=0.950469 | VAL_BIAS=103.948799 | TRAIN_RMSE=1768.555342 | TRAIN_MAE=1061.107735 | SelAvg=19.000 | Params={'min_samples_leaf': 40, 'max_leaf_nodes': 127, 'max_iter': 600, 'max_depth': 25, 'learning_rate': np.float64(0.09842105263157895), 'l2_regularization': np.float64(2.289473684210526), 'max_bins': 255, 'random_state': 42}
2025-12-15 02:54:04,767 - R10_iter1000_lr0.106_l21.55_leaf63 | VAL_RMSE=2177.823408 | VAL_MAE=1273.705001 | VAL_R2=0.949822 | VAL_BIAS=104.181368 | TRAIN_RMSE=1809.214560 | TRAIN_MAE=1097.129230 | SelAvg=19.000 | Params={'min_samples_leaf': 30, 'max_leaf_nodes': 63, 'max_iter': 1000, 'max_depth': 25, 'learning_rate': np.float64(0.10578947368421052), 'l2_regularization': np.float64(1.5526315789473684), 'max_bins': 255, 'random_state': 42}
